source,author,title,description,url,urlToImage,publishedAt,content,company,ticker
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Ron Miller,SAP decision to spin out Qualtrics 20 months after spending $8B surprises industry watchers,"When SAP announced it was spinning out Qualtrics on Sunday, a company it bought less than two years ago for an eye-popping $8 billion, it was enough to make your head spin. At the time, then CEO Bill McDermott saw it as a way to bridge the company’s core oper…",http://techcrunch.com/2020/07/28/sap-decision-to-spin-out-qualtrics-20-months-after-spending-8b-surprises-industry-watchers/,https://techcrunch.com/wp-content/uploads/2018/06/GettyImages-474787283.jpg?w=600,2020-07-28T18:46:56Z,"When SAP announced it was spinning out Qualtrics on Sunday, a company it bought less than two years ago for an eye-popping $8 billion, it was enough to make your head spin. At the time, then CEO Bill… [+4775 chars]",VMware,VMW
"{'id': None, 'name': 'MacRumors'}",Hartley Charlton,VMware Engineer Confirms macOS Catalina 10.15.6 Bug Causes Crashes with Virtualization,"macOS Catalina 10.15.6 seems to have introduced a bug that causes system crashes, especially when using virtualization software such as VirtualBox or VMware.







Users of virtualization software have reported that macOS 10.15.6 crashes repeatedly when runn…",https://www.macrumors.com/2020/07/27/vmware-confirms-macos-virtualization-bug-causes-crashes/,https://images.macrumors.com/article-new/2020/07/vmware_logo.png,2020-07-27T12:11:44Z,"macOS Catalina 10.15.6 seems to have introduced a bug that causes system crashes, especially when using virtualization software such as VirtualBox or VMware.
Users of virtualization software have re… [+971 chars]",VMware,VMW
"{'id': None, 'name': 'MacRumors'}",Juli Clover,Apple Releases macOS Catalina 10.15.6 Supplemental Update With Virtualization Bug Fix,"Apple today released a supplemental update for macOS Catalina 10.15.6, with the update coming a month after the original launch of ‌macOS Catalina‌ 10.15.6.





The ‌‌‌macOS Catalina‌‌‌ 10.15.6 Supplemental Update can be downloaded from the Mac App Store usi…",https://www.macrumors.com/2020/08/12/apple-releases-macos-10-16-5-supplemental-update/,http://images.macrumors.com/article-new/2019/06/macos-catalina-wallpaper.jpg,2020-08-12T20:20:41Z,"Apple today released a supplemental update for macOS Catalina 10.15.6, with the update coming a month after the original launch of ‌macOS Catalina‌ 10.15.6.
The ‌macOS Catalina‌ 10.15.6 Supplemental… [+823 chars]",VMware,VMW
"{'id': 'business-insider', 'name': 'Business Insider'}",Alex Nicoll and Benjamin Pimentel,"Tech sales and marketing salaries revealed: How much enterprise giants IBM, Oracle, Dell, Cisco, and VMware pay sales reps, managers, and consultants (ORCL, VMW, IBM, CSCO, DELL)","<ul>
<li>Sales and marketing are important roles in the enterprise tech market, especially with the fast-growing cloud computing trend. These sales and marketing jobs typically pay six-figure salaries. </li>
<li>IBM hired technical sales leaders in California…",https://www.businessinsider.com/sales-marketing-salaries-ibm-oracle-cisco-vmware-dell-tech-2020-8,https://i.insider.com/5dadf27c4af90949f5042933?width=1200&format=jpeg,2020-08-11T17:27:22Z,,VMware,VMW
"{'id': None, 'name': 'AppleInsider'}",news@appleinsider.com (Malcolm Owen),"VMware, VirtualBox tools impacted by macOS Catalina memory leaks","An issue with the App Sandbox is causing problems for some virtual machine software users, with the issue inducing a kernel panic in macOS Catalina 10.15.6 when used for a long period of time.VMware Fusion on macOS Big SurOwners of virtualization tools includ…",https://appleinsider.com/articles/20/07/27/vmware-virtualbox-tools-impacted-by-macos-catalina-memory-leaks,https://photos5.appleinsider.com/gallery/36864-68910-36379-67623-VMWare-Fusion-MacBookPro-xl-xl.jpg,2020-07-27T13:53:11Z,"An issue with the App Sandbox is causing problems for some virtual machine software users, with the issue inducing a kernel panic in macOS Catalina 10.15.6 when used for a long period of time. 
Owne… [+2160 chars]",VMware,VMW
"{'id': 'techcrunch', 'name': 'TechCrunch'}",Connie Loizos,Sequoia Capital has internal crash courses for its founders — here’s how they work,"No matter what you think of Sequoia Capital, the firm doesn’t rest on its laurels. Though it’s now managing ungodly amounts of money and has for decades been considered among the top venture firms in the world, it routinely finds new ways to stay relevant and…",http://techcrunch.com/2020/08/14/sequoia-capital-has-internal-crash-courses-for-its-founders-heres-how-they-work/,https://techcrunch.com/wp-content/uploads/2019/08/GettyImages-598748728-1.jpg?w=600,2020-08-14T21:44:43Z,"No matter what you think of Sequoia Capital, the firm doesn’t rest on its laurels. Though it’s now managing ungodly amounts of money and has for decades been considered among the top venture firms in… [+4321 chars]",VMware,VMW
"{'id': 'reuters', 'name': 'Reuters'}",Greg Roumeliotis,"Exclusive: Amazon in talks to invest in cloud services company Rackspace, say sources - Reuters","Amazon.com Inc is in preliminary talks to invest in U.S. cloud services provider Rackspace Technology Inc, people familiar with the discussion said on Monday.",https://www.reuters.com/article/us-amazon-com-rackspace-tech-exclusive-idUSKCN25D1Q6,https://s4.reutersmedia.net/resources/r/?m=02&d=20200817&t=2&i=1529920763&w=1200&r=LYNXNPEG7G0YT,2020-08-17T14:30:00Z,"(Reuters) - Amazon.com Inc is in preliminary talks to invest in U.S. cloud services provider Rackspace Technology Inc, people familiar with the discussion said on Monday. 
The deal would involve Ama… [+2051 chars]",VMware,VMW
"{'id': None, 'name': 'Theregister.com'}",Simon Sharwood,"VMWare discontinues Datrium hardware and hyperconverged OS, effective immediately","No new orders, limited support options and a very sketchy roadmap
VMware has killed off the hardware products offered by recently-acquired Datrium.…",https://www.theregister.com/2020/08/10/vmware_ends_datrium_orders_and_support/,https://regmedia.co.uk/2018/10/18/shutterstock_dead_tech.jpg,2020-08-10T03:00:09Z,"VMware has killed off the hardware products offered by recently-acquired Datrium.
Datrium initially had ambitions to become a hyperconverged infrastructure player, but developed strengths in disaste… [+1805 chars]",VMware,VMW
"{'id': None, 'name': 'Theregister.com'}",Simon Sharwood,VMware 'rebalances' with layoffs that converge hyperconverged team,"Also hosed out many Datrium staff on day one
VMware has made a round of layoffs that appear to be one of its regular consolidations but The Register has learned coincided with some internal re-organisation.…",https://www.theregister.com/2020/08/13/vmware_workforce_rebalancing/,https://regmedia.co.uk/2015/10/16/yoga_woman.jpg,2020-08-13T05:54:05Z,"VMware has made a round of layoffs that appear to be one of its regular consolidations but The Register has learned coincided with some internal re-organisation.
Virtzillas official position is that… [+1725 chars]",VMware,VMW
"{'id': None, 'name': 'Android Central'}",Jerry Hildenbrand,Google is about to fix the most annoying thing about Chromebooks,"A partnership with Parallels brings Windows apps to Chromebooks through a virtual machine.

If you're one of the many people wishing your Chromebook could run legacy Windows applications like Microsoft Office, Google has your back.

We learned earlier that Go…",https://www.androidcentral.com/google-details-how-windows-apps-will-run-your-chromebook,https://www.androidcentral.com/sites/androidcentral.com/files/styles/large/public/article_images/2019/10/pixelbook-go-review-1.jpg,2020-07-31T20:11:55Z,"If you're one of the many people wishing your Chromebook could run legacy Windows applications like Microsoft Office, Google has your back.
We learned earlier that Google planned to use its new part… [+3287 chars]",VMware,VMW
"{'id': None, 'name': 'Theregister.com'}",Simon Sharwood,VMware to stop describing hardware as ‘male’ and ‘female’ in new terminology guide,"‘Abort’ is gone, too, and so is ‘segregate’ and ‘kill’
VMware has joined the ranks of companies issuing style guides that remove discriminatory language – though gone further than some of its peers by addressing gendered terms for hardware and virtualization-…",https://www.theregister.com/2020/07/23/vmware_offensive_terminology_style_guide/,https://regmedia.co.uk/2017/11/27/spouting.jpg,2020-07-23T03:28:14Z,VMware has joined the ranks of companies issuing style guides that remove discriminatory language though gone further than some of its peers by addressing gendered terms for hardware and virtualizati… [+1901 chars],VMware,VMW
"{'id': None, 'name': 'AppleInsider'}",news@appleinsider.com (Mike Peterson),"Apple releases iOS and iPadOS 13.6.1, macOS 10.15.6 with bug fixes","Apple on Wednesday released new updates to iOS, iPadOS and macOS that fix known issues such as a bug with Mac virtualization and a problem with the Exposure Notification system.Credit: AppleThe software updates Wednesday include iOS 13.6.1 and iPadOS 13.6.1, …",https://appleinsider.com/articles/20/08/12/apple-releases-ios-and-ipados-1361-macos-10156-with-bug-fixes,https://photos5.appleinsider.com/gallery/37148-69602-34836-63232-iphone-x-macbook-hero-imessage-how-to-xl-xl.jpg,2020-08-12T20:41:15Z,"Apple on Wednesday released new updates to iOS, iPadOS and macOS that fix known issues such as a bug with Mac virtualization and a problem with the Exposure Notification system.
The software updates… [+1025 chars]",VMware,VMW
"{'id': None, 'name': 'Theregister.com'}",Simon Sharwood,HPE slashes Windows Server 2019 licence costs – if you buy direct for new AMD-powered servers,"Two cores for the price of one, under eleven-month ‘pilot’ scheme
HPE has come up with a scheme to make its AMD-powered servers an exceptionally well-priced option for users of Windows Server 2019.…",https://www.theregister.com/2020/08/05/hpe_amd_cheap_windows_server_2019_licences/,https://regmedia.co.uk/2020/04/13/amd_epyc_7fx2chip.jpg,2020-08-05T04:03:10Z,"HPE has come up with a scheme to make its AMD-powered servers an exceptionally well-priced option for users of Windows Server 2019.
The Microsoft AMD Pilot Program means that if you buy a 32-core Wi… [+2315 chars]",VMware,VMW
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, Trefis Team, Contributorhttps://www.forbes.com/sites/greatspeculations/people/trefis/",VMware Stock Recovery Warranted?,"VMware’s stock has rallied 32% since late March (vs. about 44% for the S&P 500) to its current level of $139. This is after falling to a low of $106 in late March, as a rapid increase in the number of Covid-19 cases outside China spooked investors, and result…",https://www.forbes.com/sites/greatspeculations/2020/08/03/vmware-stock-recovery-warranted/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5f26c69d304c73ece40ec4ec%2F0x0.jpg,2020-08-03T10:00:00Z,"Krish Prasad, senior vice president and general manager, cloud platform business unit at VMware Inc. ... [+] gestures as he speaks during an Advanced Micro Devices Inc. (AMD) launch event in San Fran… [+4514 chars]",VMware,VMW
"{'id': None, 'name': 'AppleInsider'}",news@appleinsider.com (Mike Peterson),Linux Foundation launches new initiative to fight COVID-19 with Apple-Google API,"The Linux Foundation on Monday announced a new initiative to leverage open source tech, including the Apple-Google Exposure Notification API, to combat coronavirus.Credit: LFPHAt first, the Linux Foundation Public Health (LFPH) project will focus on exposure …",https://appleinsider.com/articles/20/07/21/linux-foundation-launches-new-initiative-to-fight-covid-19-with-apple-google-api,https://photos5.appleinsider.com/gallery/36758-68686-Linux-Foundation-Public-Health-xl.jpg,2020-07-21T00:15:47Z,"The Linux Foundation on Monday announced a new initiative to leverage open source tech, including the Apple-Google Exposure Notification API, to combat coronavirus.
At first, the Linux Foundation Pu… [+1912 chars]",VMware,VMW
"{'id': None, 'name': 'iphonehacks.com'}",Mahit Huilgol,VMware and Other Virtualization Apps Crashing on macOS 10.15.6,macOS Catalina has had its own niggles that have been fixed in due course of time. The recently launched macOS 10.15.6 has reportedly introduced a new bug that crashes VMware and other virtualization apps like VirtualBox. The worst part isaaa,http://www.iphonehacks.com/2020/07/vm-ware-virtualization-tools-crashing-macos-10-15-6.html,http://www.iphonehacks.com/wp-content/uploads/2020/04/Apple-MacOS-Catalina-10.15.jpg,2020-07-27T15:21:02Z,macOS Catalina has had its own niggles that have been fixed in due course of time. The recently launched macOS 10.15.6 has reportedly introduced a new bug that crashes VMware and other virtualization… [+1537 chars],VMware,VMW
"{'id': None, 'name': 'Cult of Mac'}",Ed Hardy,PSA: Don’t install macOS 10.15.6 if you run VMware,"VMware tech support recommends users of VMware Fusion not install the latest version of macOS, released July 15. The combination inevitably crashes the Mac they’re running on. VMware Fusion makes it easy to run Windows or Linux apps right alongside Mac apps i…",https://www.cultofmac.com/?p=718390,https://cdn.cultofmac.com/wp-content/uploads/2018/09/VMware-Fusion-11.jpg,2020-07-27T17:03:58Z,"VMware tech support recommends users of VMware Fusion not install the latest version of macOS, released July 15. The combination inevitably crashes the Mac theyre running on.
VMware Fusion makes it … [+948 chars]",VMware,VMW
